#{"t_start": 1768207755.4770799, "env_id": "highway-v0"}
r,l,t
31.275365,40,25893.691287
28.942229,40,25917.039608
10.009246,13,25924.714783
30.44352,40,25947.710655
29.969993,40,25970.672971
30.713431,40,25992.950214
31.508755,40,26016.234404
29.963561,40,26040.025767
30.285705,40,26063.020176
31.557335,40,26085.629939
30.016595,40,26108.184914
31.419582,40,26131.466855
28.624598,40,26154.709113
28.450134,40,26178.131233
32.602374,40,26201.042292
30.352368,40,26224.017408
30.323813,40,26247.070766
30.890997,40,26270.459268
30.742046,40,26293.416003
30.16001,40,26316.528939
30.092815,40,26340.053061
28.968068,40,26363.129014
29.440036,40,26386.709201
32.889652,40,26420.989141
29.942484,40,26444.193049
30.048986,40,26467.433172
29.213987,40,26490.65067
30.497065,40,26513.622617
31.589648,40,26536.792762
31.186693,40,26560.234726
28.656413,40,26583.344023
31.988156,40,26606.598217
30.044279,40,26629.716686
30.095665,40,26652.667554
29.930634,40,26676.077903
30.552339,40,26698.971838
30.859641,40,26721.861601
30.682342,40,26744.684982
30.21006,40,26767.546203
29.549224,40,26790.467698
29.136523,40,26813.513655
30.227785,40,26836.270867
29.164579,40,26858.874837
29.478531,40,26881.648975
29.538828,40,26904.400841
29.718975,40,26927.566477
29.074793,40,26950.288852
31.178476,40,26973.267643
30.729021,40,26995.748233
30.567461,40,27018.742307
30.144279,40,27041.349602
28.555295,40,27064.068961
30.494828,40,27086.767786
31.486315,40,27109.43308
30.037279,40,27132.086036
28.841755,40,27155.109614
30.830676,40,27178.095918
28.798362,40,27200.716664
31.184466,40,27223.595476
28.575834,40,27246.596233
30.258903,40,27268.961866
28.849884,40,27291.604539
32.645164,40,27315.005893
32.014089,40,27337.671334
30.82966,40,27360.136943
29.41968,40,27382.846675
30.394719,40,27405.510776
29.546598,40,27428.136012
27.701031,40,27450.942108
29.337002,40,27473.693931
28.784321,40,27495.861887
29.336608,40,27518.471135
33.599982,40,27541.105452
30.938167,40,27563.608581
29.333333,40,27596.747023
30.653809,40,27619.353135
29.430576,40,27642.523295
31.424838,40,27664.94677
2.633309,4,27667.245531
29.140208,40,27689.798313
31.371852,40,27712.68872
32.52932,40,27736.012887
28.779282,40,27758.742404
32.254744,40,27781.556951
30.715744,40,27804.179003
29.709842,40,27827.086785
31.056691,40,27849.437433
8.115639,10,27855.09626
31.164469,40,27877.787615
30.815644,40,27900.305263
29.399802,40,27923.182613
28.904676,40,27946.301124
30.026377,40,27969.159563
29.997197,40,27992.438182
11.643995,15,28001.053924
28.977546,40,28024.166258
30.204461,40,28047.252095
30.018252,40,28069.856346
1.635793,3,28071.538978
31.574829,40,28094.22493
29.308805,40,28116.836022
32.070958,40,28139.659125
30.033866,40,28162.552836
30.040368,40,28183.142079
33.821116,40,28203.010271
29.622806,40,28222.646693
30.136573,40,28242.270116
30.248051,40,28261.96659
28.380059,40,28281.782215
31.287357,40,28301.56685
30.623131,40,28320.992558
21.962416,25,28333.274909
11.51845,14,28340.100586
28.78755,40,28359.783826
30.759343,40,28379.396061
31.401252,40,28398.901624
30.80205,40,28418.606408
29.661504,40,28438.250376
13.639083,19,28447.649548
28.624884,40,28467.369179
28.271246,40,28487.018985
33.383976,40,28506.801312
5.45358,7,28510.305823
31.650268,40,28529.901682
29.865707,40,28549.471285
30.457328,40,28569.245809
32.383456,40,28588.95085
2.685029,4,28590.925192
31.186991,40,28610.539009
29.707602,40,28630.240194
29.307916,40,28650.122689
30.426783,40,28669.821105
33.174683,40,28697.445605
31.504853,40,28717.142074
30.997554,40,28736.765677
29.420976,40,28756.438463
28.584718,40,28776.079975
30.545769,40,28795.760064
30.477811,40,28815.390256
28.931626,40,28835.147504
31.985891,40,28854.766725
30.820184,40,28874.410547
27.994866,40,28894.069648
30.17023,40,28913.660994
30.769673,40,28933.222517
30.691573,40,28952.9706
29.210917,40,28972.60773
29.810804,40,28992.312919
32.527782,40,29011.999461
29.972724,39,29031.20326
31.399269,40,29050.84024
34.251331,40,29070.663754
7.385403,9,29075.122324
29.703374,40,29094.803375
30.994209,40,29114.534787
29.904804,40,29134.187283
1.995127,3,29135.667031
31.03801,40,29155.436858
32.199333,40,29175.059873
31.211137,40,29194.801104
30.640923,40,29214.441716
31.778243,40,29234.015887
31.771448,40,29253.740039
31.448991,40,29273.593331
30.988173,40,29293.331657
30.24608,40,29313.131085
12.132903,16,29321.074503
35.205319,40,29340.870642
30.65503,40,29360.660047
33.403002,40,29380.462159
27.827777,40,29400.033036
32.194529,40,29419.546762
30.743798,40,29439.353076
31.138194,40,29458.972312
29.911569,40,29478.5658
32.339881,40,29498.347401
30.913539,40,29518.275154
29.758586,40,29538.284449
12.566705,17,29546.608675
31.011757,40,29566.347526
32.249318,40,29585.911593
29.594188,40,29605.404386
30.107927,40,29625.140072
30.752645,40,29644.716515
29.019176,40,29664.421446
31.207629,40,29684.159045
32.638189,40,29711.776813
30.159969,40,29731.392897
30.526981,40,29751.264174
29.88681,40,29771.06401
33.692002,40,29790.626329
30.544867,40,29810.341435
30.212311,40,29829.841635
31.282952,40,29849.787494
30.447945,40,29869.374371
30.408126,40,29889.050239
31.516566,40,29908.590505
29.676784,40,29928.260841
31.611539,40,29948.012669
30.745766,40,29967.716098
31.154826,40,29987.149699
29.565462,40,30006.785583
32.799503,40,30026.434501
30.305815,40,30046.088835
31.494549,40,30065.770177
30.82,40,30085.353996
30.079982,40,30105.050322
32.407475,40,30124.543192
31.173503,40,30144.167969
30.360235,40,30163.758576
28.816687,40,30183.317854
31.059651,40,30202.809942
30.98037,40,30222.467142
28.892977,40,30242.040876
31.05167,40,30261.851239
31.1583,40,30281.703942
34.050509,40,30301.336267
29.647891,40,30320.964275
30.663605,40,30340.590361
28.787194,40,30360.251484
31.608888,40,30380.113659
27.806902,40,30399.678586
29.685784,40,30419.378405
30.230981,40,30438.800039
30.257759,40,30458.31315
