#{"t_start": 1767896040.9978817, "env_id": "highway-v0"}
r,l,t
28.924171,40,12096.577323
30.908578,40,12117.742459
29.97719,40,12139.240906
30.039684,40,12160.63449
28.434838,40,12181.836187
29.529992,40,12208.714485
29.452786,40,12229.989444
28.528414,40,12251.770851
29.503841,40,12273.137241
31.153652,40,12294.212791
29.254376,40,12315.474872
5.694452,8,12319.853279
29.889483,40,12341.267722
30.623801,40,12362.553483
7.852641,11,12368.450674
30.95725,40,12389.801916
30.920909,40,12411.023715
31.165646,40,12432.35858
31.056205,40,12453.950311
28.272292,40,12475.486931
30.155149,40,12496.396634
29.911763,40,12517.578979
31.412729,40,12539.070544
32.524613,40,12560.406577
30.070935,38,12580.505324
31.627685,40,12601.706301
30.239152,40,12622.986508
28.917001,40,12644.576119
31.492604,40,12665.928786
29.112377,40,12687.201967
30.232378,40,12708.837579
30.474759,40,12730.257015
29.701479,40,12751.705626
31.212207,40,12773.260015
31.015011,40,12794.532021
31.199623,40,12815.893292
28.47672,40,12837.147764
31.323178,40,12858.29924
31.204359,40,12879.687394
32.609775,40,12901.112485
31.061719,40,12922.541879
30.917457,40,12943.573678
31.03712,40,12964.860016
28.280011,40,12986.218787
28.841507,40,13007.337576
31.987352,40,13028.651886
31.346911,40,13049.767058
28.190762,40,13071.080759
29.574922,40,13092.62676
4.118702,6,13095.760044
29.379454,40,13116.993454
28.919082,40,13138.135723
29.439776,40,13159.203563
30.636043,40,13180.413361
28.506834,40,13201.547622
32.320799,40,13222.687549
29.755891,40,13243.744128
29.971588,40,13265.021051
32.099674,40,13292.163467
30.843734,40,13313.210433
29.016987,40,13334.364485
29.875689,40,13355.518934
30.41508,40,13376.44714
31.474682,40,13397.865883
31.611339,40,13419.009835
29.422509,40,13437.062713
31.626911,40,13455.505158
30.240125,40,13473.743741
29.121315,40,13491.552649
28.001457,40,13509.905573
28.690475,40,13528.069165
28.381559,40,13546.283215
30.389058,40,13564.574059
29.178856,40,13582.767724
29.367887,40,13601.028009
28.865257,40,13619.240538
32.245989,40,13637.477984
26.812812,40,13655.726512
29.899425,40,13673.855585
31.838369,40,13692.030442
32.720014,40,13710.170526
30.090522,40,13728.529583
28.187507,40,13746.861547
31.311418,40,13765.174838
31.595549,40,13783.396892
29.82587,40,13801.65046
29.495544,40,13819.687191
31.455133,40,13837.887143
30.205311,40,13855.988809
28.669702,40,13874.231041
28.265486,40,13892.406324
26.95228,40,13910.603181
29.911759,40,13928.828451
30.805394,40,13947.114593
31.259012,40,13965.236043
30.549572,40,13983.435824
31.020028,40,14001.659495
28.317544,40,14019.647944
19.319673,24,14030.605498
30.851896,40,14048.695664
30.75918,40,14066.986952
29.827907,40,14085.12754
28.788435,40,14103.225827
30.090289,40,14121.425933
30.53798,40,14139.653022
30.77577,40,14157.857296
26.131148,32,14172.306699
29.756554,40,14190.387982
29.351945,40,14208.490637
30.24663,40,14226.508808
30.304244,40,14248.653281
30.325651,40,14266.817646
30.469917,40,14285.080189
26.45221,33,14300.151868
31.275649,40,14318.347353
31.648438,40,14336.494828
30.984132,40,14354.567235
30.24218,40,14372.611433
29.093518,40,14390.880505
30.269508,40,14409.092322
31.643541,40,14427.376533
29.540083,40,14445.535559
30.093777,40,14463.683528
32.790056,40,14481.860295
30.474218,40,14500.00974
30.207587,40,14518.067932
31.321392,40,14536.232308
30.101169,40,14554.43554
31.15644,40,14572.686282
30.670568,40,14591.040305
29.905846,40,14609.199857
29.747668,40,14627.473466
30.406443,40,14645.582239
31.597236,40,14663.694306
31.578298,40,14681.886705
28.271186,40,14699.888842
29.732191,40,14717.964472
30.589079,40,14736.204327
29.897265,40,14754.495653
31.509895,40,14772.843865
29.400286,40,14791.297811
29.775841,40,14809.41721
29.056605,40,14827.559879
33.032049,40,14845.805372
28.916986,40,14863.871097
31.084173,40,14882.127567
31.79516,40,14900.332603
31.77995,40,14918.638946
30.874125,40,14936.847044
31.541024,40,14954.989689
30.533566,40,14973.662884
31.865182,40,14993.163383
31.458746,40,15012.666931
