#{"t_start": 1767579537.9389312, "env_id": "highway-v0"}
r,l,t
23.064017,28,3647.532842
5.80818,7,3650.834758
6.971274,10,3655.578621
31.478983,40,3674.656985
2.517599,4,3676.546396
29.452749,40,3695.310408
28.357299,40,3714.119595
27.630483,40,3732.862973
29.107155,40,3751.952807
27.411828,40,3770.854091
2.240044,4,3772.764032
32.613507,40,3791.648725
29.664527,40,3810.389745
30.279855,40,3829.207144
30.249202,40,3848.04087
30.350105,40,3866.892832
31.711034,40,3892.29567
27.22943,40,3911.226834
29.053353,40,3930.035654
30.082491,40,3948.848039
28.420837,40,3967.803912
27.229609,40,3986.489696
28.559552,40,4005.262011
31.233338,40,4024.059753
32.622483,40,4042.736606
30.979336,40,4061.548018
29.458914,40,4080.327049
28.270133,40,4099.058707
29.686552,40,4117.719548
26.780232,40,4136.532132
29.46654,40,4155.30503
31.431723,40,4174.147017
31.600431,40,4193.033113
29.618705,40,4211.978165
31.090186,40,4230.651618
21.657188,27,4243.332335
29.412592,40,4262.259824
29.806213,40,4281.118986
29.272907,40,4299.728747
30.721818,40,4318.547621
32.640802,40,4337.300771
29.26296,40,4356.050149
29.294919,40,4374.738185
28.936132,40,4393.592382
30.630851,40,4412.329179
33.168553,40,4431.080874
31.783079,40,4449.953727
31.503414,40,4468.734071
29.579613,40,4487.467231
30.830599,40,4506.244248
32.150706,40,4525.109967
29.395431,40,4543.841227
32.149336,40,4562.525741
29.297134,40,4581.299732
15.96946,20,4590.750409
31.917829,40,4609.553698
30.389547,40,4628.353926
28.195499,40,4646.903658
30.29603,40,4665.726429
2.017667,3,4667.127708
29.351287,40,4686.004781
31.270494,40,4704.772418
28.796908,40,4723.488909
29.472756,40,4742.373546
29.963562,40,4761.219877
30.368728,40,4780.024051
27.761128,40,4798.998325
29.62631,40,4817.854527
30.98936,40,4836.660928
29.250083,40,4862.087317
30.645253,40,4880.865248
30.060777,40,4899.5716
29.63515,40,4918.471078
29.539302,40,4937.447222
31.296424,40,4956.221615
28.232787,40,4974.973371
31.698957,40,4993.985495
28.709683,40,5012.844196
1.241968,2,5013.789206
30.907448,40,5032.629321
31.026142,40,5051.505766
27.599683,40,5070.387658
29.774103,40,5088.957655
31.962557,40,5107.741508
28.698189,40,5126.379295
28.369806,40,5145.353615
31.145441,40,5164.79341
32.311021,40,5183.770962
30.300693,40,5202.72385
31.947851,40,5221.566621
29.721829,40,5240.361332
29.633967,40,5259.272537
30.354132,40,5277.957549
30.312075,40,5296.764389
31.256861,40,5315.626132
29.072208,40,5334.412415
30.343157,40,5353.21233
31.122941,40,5372.130751
30.608381,40,5390.793372
28.946127,40,5409.544293
28.658241,40,5428.277261
30.804777,40,5446.929911
29.871329,40,5465.789138
30.650464,40,5484.465784
31.664454,40,5503.137414
30.338582,40,5521.682285
31.86046,40,5540.453631
30.095892,40,5559.245787
31.335478,40,5578.025331
28.47182,40,5596.85429
28.911787,40,5615.669674
31.244976,40,5634.637318
1.96876,3,5636.047911
30.037293,40,5655.000478
23.421408,30,5669.198062
29.921582,40,5688.260745
28.916457,40,5707.340039
30.331397,40,5726.056156
31.717207,40,5744.836403
27.857691,40,5763.764153
30.755229,40,5782.429933
29.168899,40,5801.175964
28.471771,40,5826.639417
30.534473,40,5845.514188
31.357896,40,5864.192814
29.566802,40,5882.998457
2.610671,4,5884.848922
32.58692,40,5903.645319
28.420734,40,5922.455288
30.685022,40,5941.515295
29.504478,40,5960.208572
31.867441,40,5978.881783
1.820809,3,5980.325895
29.505699,40,5999.080875
28.055181,40,6017.975964
30.828063,40,6036.777171
29.458848,40,6055.414644
29.987699,40,6074.256316
28.599,40,6093.02245
30.601504,40,6111.770787
29.197935,40,6130.542801
27.834111,40,6149.439633
29.268696,40,6168.255985
29.966364,40,6187.134705
32.262126,40,6205.755891
31.514394,40,6224.651817
30.450924,40,6243.420855
28.793759,40,6262.208981
27.640769,40,6280.949423
33.011682,40,6299.823114
29.597594,40,6318.613411
32.624317,40,6337.489011
30.685835,40,6356.170559
30.282839,40,6374.907534
30.917878,40,6393.901756
31.356014,40,6412.733722
29.162836,40,6431.737486
30.84011,40,6450.574878
30.398164,40,6469.491228
29.103578,40,6488.201105
29.611124,40,6506.998038
12.879442,18,6515.538133
29.528261,40,6534.171422
28.690748,40,6552.967512
29.597819,40,6571.738106
29.703773,40,6590.554919
30.868918,40,6609.364986
31.282064,40,6628.200389
31.156073,40,6646.968765
32.154869,40,6665.821134
28.338179,40,6684.6382
30.036718,40,6703.51614
29.786725,40,6722.384581
31.379452,40,6741.287915
30.341651,40,6760.128731
30.14,40,6778.942911
